,buildingN,store_num,store
1033,国际港务大厦,39.0,"[全家便利店(山寿里西南)@(121.498544,31.251497), 711便利店(汉阳路店)@(121.497282,31.254712), 711便利店(大名路店)@(121.498299,31.250932), 罗森便利店@(121.497681,31.255094), 全家便利店(黄浦路店)@(121.499628,31.250174), 迪亚天天@(121.501143,31.256322), 沪惠便利店@(121.504153,31.255891), 上海虹口锦越食品批发部@(121.499661,31.25588), 光明便利店@(121.4989,31.249838), 快客便利店@(121.502495,31.25214), 上海市虹口区浔南烟杂店@(121.499532,31.252683), 好德便利店(峨嵋店)@(121.498195,31.253553), 时运百货商店@(121.499149,31.254883), 大明食品商店@(121.50055,31.252072), 惠中杂货店@(121.500287,31.252882), 国勤果品商店@(121.49916,31.253431), 虹口区金红杂货店@(121.497847,31.250686), 虹口区荣泰杂货店@(121.498286,31.252573), 虹口区旎旎杂货店@(121.503165,31.253164), 喜多便利店@(121.497827,31.253603), 虹口区申明食品便利店@(121.501824,31.252638), 上海市虹口区雷文盛日用杂货商店@(121.499649,31.252349), 上海士钦食品商店@(121.497607,31.253239), 上海市虹口区生活小百货店@(121.500871,31.255024), 乡村杂货店@(121.497995,31.253296), 上海虹口区力生食品店@(121.503222,31.25641), 上海虹口区沈泉记烟杂店@(121.498784,31.255471), 上海市虹口区景气杂货店(闵行路)@(121.497532,31.253016), 晓晓杂货店(塘沽路)@(121.498991,31.253624), 华建综合经营部@(121.497931,31.252777), 新光明便利店@(121.501527,31.255357), 上海悠游烟杂商行@(121.497354,31.253091), 诚信商店(塘沽路店)@(121.498469,31.253542), 上海市虹口区文蕾烟杂店@(121.499749,31.252571), 联法日杂商店@(121.50034,31.252938), 喜多多便利超市@(121.497011,31.25034), 利名烟杂店@(121.499659,31.252012), 俊宁烟杂店@(121.500806,31.25258), 衡昌杂货店@(121.49916,31.253431)]"
1034,虹口图书馆写字楼,31.0,"[全家便利店(车站南路店)@(121.478563,31.300692), 好德便利(水电店)@(121.483109,31.300662), 迪亚天天（新市南路店）@(121.480633,31.303217), 快客便利店(no.1321)@(121.483254,31.305914), 良友(新市南路店)@(121.487532,31.300275), 虹口区爱华食品店@(121.485374,31.305926), 好德便利(车站南路店)@(121.479797,31.300652), 快客便利店(no.1320)@(121.487201,31.303711), 快客便利店(新市店)@(121.487481,31.300854), 上海市虹口区昌盛杂货店@(121.478835,31.306321), 虹口区有国烟杂店@(121.480213,31.300321), 怡江烟杂货店@(121.48761,31.299174), 光明便利店(凉城路)@(121.478923,31.298618), 康康便利店@(121.483191,31.30333), 上海市虹口区明民综合商店@(121.487511,31.302742), 虹口区世坚综合经营部@(121.487063,31.30565), 上海市虹口区令宏杂货店@(121.484439,31.302857), 宇华便利店@(121.47985,31.306168), 宏良便利虹口烟草门市部@(121.477436,31.302077), 光明便利店(韶嘉路51弄小区北)@(121.485376,31.306714), 虹口区余霞百货店@(121.486766,31.306819), 上海市虹口区碧颖食品店@(121.478565,31.300318), 上海宝山贵达金属材料商店@(121.487866,31.299231), 上海怡琳日用商店@(121.487493,31.306777), 康康便利@(121.483055,31.30333), 上海市虹口区光明食品烟杂店@(121.483286,31.305609), 上海市虹口区政东烟杂店@(121.48459,31.302856), 易捷便利店(龙腾小区西南)@(121.487985,31.3059), 上海第七百货商店(凉城分店)@(121.478625,31.30068), 新光百货调剂店@(121.486361,31.306559), 虹口区逢春杂货店@(121.479435,31.299349)]"
1035,日月光中心伯爵居,33.0,"[全家便利店(建国中路店)@(121.477925,31.216688), 全家便利店(日月光广场一店)@(121.475315,31.213117), 罗森便利店(思南路店)@(121.476811,31.215937), 全家便利店(日月光广场二店)@(121.473351,31.213207), 全家便利店(斜徐路店)@(121.479013,31.212761), 广州酒家(打浦路店)@(121.476511,31.210041), 喜士多便利店(大同店)@(121.4754,31.211082), 全家便利店(瑞金店)@(121.472273,31.217219), 快客便利店(肇瑞店)@(121.471449,31.209574), 好德便利(泰康路店)@(121.477232,31.214218), 迪亚天天(建国西路店)@(121.472177,31.214233), 可的便利店(永嘉路店)@(121.469461,31.216804), 快客便利店(NO.1)@(121.470169,31.209179), 可的便利店(瑞金医院店)@(121.47233,31.217131), 顺丰易购便利店@(121.47162,31.21398), 好德便利(思南店)@(121.4766,31.21584), 甜心烟杂店@(121.475967,31.215572), 快客便利店(no.6991)@(121.477865,31.214346), 易捷便利店(打浦店)@(121.477586,31.208755), 快客便利店(no.5015)@(121.476958,31.212113), 上海老百货商店@(121.475177,31.21441), 快客便利店(浦光店)@(121.473497,31.211356), 好友杂货店@(121.478948,31.209321), 丽园便利店@(121.478061,31.211618), 弄口商店@(121.472273,31.21695), 荣华杂货店@(121.472464,31.216385), 阿杜便民店@(121.478484,31.211737), 老弄堂生活馆@(121.47489,31.213641), 毛巾世界@(121.473097,31.214343), 完达山上海旗舰店@(121.469463,31.209078), 旺巴馒头店@(121.473228,31.213273), 宝岛食品（卢湾2店）@(121.47937,31.212517), 上膳源有机蔬菜(打浦店)@(121.47534,31.211061)]"
1036,上海国际中小企业城,2.0,"[如家便利店@(121.308299,31.031789), 利达便利店@(121.309149,31.030843)]"
1037,耀江国际大厦,80.0,"[全家便利店(四川北路店)@(121.491802,31.251881), 全家便利店(山寿里西南)@(121.498544,31.251497), 全家便利店(壹丰广场店)@(121.491814,31.257987), 711便利店(汉阳路店)@(121.497282,31.254712), 711便利店(大名路店)@(121.498299,31.250932), 711便利店(海宁路店)@(121.494437,31.256922), 罗森便利店(第一人民医院店)@(121.495966,31.258253), 罗森便利店@(121.497681,31.255094), 好德便利(书城店)@(121.492785,31.256742), 好德便利(宁浦店)@(121.493663,31.255519), 好德便利(塘沽店)@(121.493682,31.254003), 罗森便利店(昆山路店)@(121.492235,31.254967), 全家便利店(黄浦路店)@(121.499628,31.250174), 快客便利店(昆山店)@(121.495214,31.255444), 迪亚天天@(121.501143,31.256322), 罗森(四川北路店)@(121.491669,31.254513), 快客便利店(吴淞路店)@(121.495337,31.256609), 易购(乍浦路店)@(121.493572,31.25583), 振兴杂货店@(121.493994,31.252891), 罗森(武进店)@(121.491875,31.257531), 全家便利@(121.491548,31.258736), 上海虹口锦越食品批发部@(121.499661,31.25588), 百星便利店@(121.497,31.256724), 光明便利店@(121.4989,31.249838), 快客便利店(武昌店)@(121.495124,31.252649), 上海市虹口区隆顺烟杂店@(121.498734,31.257139), 上海市虹口区浔南烟杂店@(121.499532,31.252683), 快客龙便利店(NO.008)@(121.491434,31.257837), 虹口区鑫峰百货商店@(121.495175,31.255434), 虹口区海燕食品店@(121.498122,31.257473), 上海市虹口区凌凌杂货店@(121.492395,31.258454), 好德便利店(峨嵋店)@(121.498195,31.253553), 时运百货商店@(121.499149,31.254883), 新光明便利店@(121.49452,31.251387), 上海市虹口区伟伟杂货店@(121.499161,31.257195), 上海市虹口区昆三杂货店@(121.491881,31.254867), 大明食品商店@(121.50055,31.252072), 惠中杂货店@(121.500287,31.252882), 国勤果品商店@(121.49916,31.253431), 虹口区金红杂货店@(121.497847,31.250686), 虹口区荣泰杂货店@(121.498286,31.252573), 上海市虹口区盛盛烟杂店@(121.498042,31.257223), 喜多便利店@(121.497827,31.253603), 虹口区申明食品便利店@(121.501824,31.252638), 上海市虹口区华业便利店@(121.496843,31.256855), 上海市虹口区金日杂货店@(121.495369,31.25396), 上海市虹口区小林杂货店@(121.498734,31.257549), 上海市虹口区雷文盛日用杂货商店@(121.499649,31.252349), 上海士钦食品商店@(121.497607,31.253239), 上海市虹口区生活小百货店@(121.500871,31.255024)]"
1038,美通科创空间,18.0,"[全家便利店(龙川北路店)@(121.441856,31.15884), 喜士多便利店@(121.437553,31.154514), 好德便利(南站店)@(121.440669,31.158405), 罗森便利店@(121.440084,31.157811), 缘缘综合商店@(121.433669,31.155433), 快客便利店(上海火车站南站)@(121.436539,31.158913), 迪亚天天(石龙店)@(121.437062,31.154274), 光明便利(NO.1086店)@(121.436649,31.154245), 品乐日用百货商店@(121.432545,31.15546), 泰鑫便利店@(121.43988,31.1577), 华理便利店(华东理工大学店)@(121.431663,31.152282), 振乐食品便利店@(121.437694,31.156046), 79便利店@(121.43984,31.15856), 铭雨便利店@(121.437746,31.156146), 第一食品@(121.436838,31.159445), 南站超市@(121.436088,31.159444), 旋昊百货店@(121.432871,31.154975), 翰林食品店@(121.440005,31.154693)]"
1039,元福大厦,25.0,"[全家便利店(漕溪北路五店)@(121.443688,31.196328), 全家便利店(乐山路)@(121.439094,31.2025), 正大优鲜便利店超市@(121.437681,31.198085), 喜士多便利店(虹番门市)@(121.434426,31.19966), 711便利店(城开店)@(121.438268,31.200121), 快客便利店(万顺店)@(121.439677,31.202561), 罗森便利店(圣爱大厦店)@(121.44346,31.198258), 罗森便利店(徐虹北路店)@(121.433916,31.195947), 快客便利店(上实店)@(121.444164,31.198896), 良友金伴便利店(徐虹北路)@(121.436866,31.199845), 豪脉便利@(121.437472,31.198797), 好德便利(南丹店)@(121.438631,31.195661), 好德便利(NO259店)@(121.436007,31.198487), 好德便利(乐山店)@(121.439746,31.202561), 快客便利店(番虹店)@(121.434584,31.201396), 罗森便利店(东方曼哈顿店)@(121.439906,31.197816), 711便利店(广元西路店)@(121.440593,31.202529), 上海市徐汇区沙路食品商店@(121.440563,31.202168), feiler(东方商厦漕溪北路)@(121.44398,31.199307), 光明便利店(NO.1027店)@(121.436135,31.195236), 上海众兴食品商店@(121.439939,31.194282), 盛旗便利店@(121.438699,31.201064), ABYSS(东方商厦漕溪北路)@(121.443982,31.199273), 如海超市(紫洁便利店)@(121.433784,31.194217), Leme生活鲜超@(121.444372,31.199632)]"
1040,飘鹰世纪大厦,21.0,"[全家便利店@(121.50576,31.274403), 快客便利店(no.1297)@(121.510873,31.274251), 全家便利店(大连路三店)@(121.51032,31.278878), 好德便利(四平路二店)@(121.503273,31.276589), 快客便利店(振新大厦南)@(121.50664,31.27893), 快客便利店(no1298)@(121.502204,31.275453), 良友(密云二店)@(121.50245,31.278441), 虹口区琴林杂货店@(121.501821,31.270446), 易捷便利店(四平路店)@(121.504531,31.277015), 上海市虹口区兴发食品店@(121.50599,31.279332), 易捷便利店@(121.506754,31.275669), 虹口区大达杂货店@(121.504221,31.277389), 虹口区芳芳烟杂店@(121.509824,31.274227), 虹口区宝丰综合商店@(121.504474,31.275597), 快客(新港店)@(121.510767,31.274255), 上海市虹口区红房子杂货店@(121.510104,31.271248), 闽盛旺百货经营部@(121.505064,31.273601), 崇明生态农产品专卖店@(121.504162,31.275646), 海烟烟行(四平店)@(121.50465,31.277711), 上海翔洲百货商店@(121.502062,31.275414), 全家康健@(121.510755,31.274243)]"
1041,森林湾大厦,80.0,"[罗森便利店(哈尔滨路店)@(121.496092,31.260912), 全家便利店(壹丰广场店)@(121.491814,31.257987), 711便利店(汉阳路店)@(121.497282,31.254712), 711便利店(海宁路店)@(121.494437,31.256922), 罗森便利店(第一人民医院店)@(121.495966,31.258253), 罗森便利店@(121.497681,31.255094), 好德便利(书城店)@(121.492785,31.256742), 好德便利(宁浦店)@(121.493663,31.255519), 全家便利店(四川北路三店)@(121.489689,31.260449), 好德便利(塘沽店)@(121.493682,31.254003), 罗森便利店(昆山路店)@(121.492235,31.254967), 快客便利店(昆山店)@(121.495214,31.255444), 罗森(四川北路店)@(121.491669,31.254513), 快客便利店(壹丰广场店)@(121.490252,31.257955), 快客便利店(吴淞路店)@(121.495337,31.256609), 好德便利(白厦店)@(121.48979,31.261487), 易购(乍浦路店)@(121.493572,31.25583), 振兴杂货店@(121.493994,31.252891), 罗森(武进店)@(121.491875,31.257531), 全家便利@(121.491548,31.258736), 上海虹口锦越食品批发部@(121.499661,31.25588), 百星便利店@(121.497,31.256724), 易购便利店(18店)@(121.498416,31.260767), 快捷健便利店(中信店)@(121.49108,31.254131), 快客便利店(武昌店)@(121.495124,31.252649), 上海市虹口区隆顺烟杂店@(121.498734,31.257139), 上海市虹口区浔南烟杂店@(121.499532,31.252683), 快客龙便利店(NO.008)@(121.491434,31.257837), 虹口区鑫峰百货商店@(121.495175,31.255434), 虹口区海燕食品店@(121.498122,31.257473), 上海市虹口区凌凌杂货店@(121.492395,31.258454), 好德便利店(峨嵋店)@(121.498195,31.253553), 时运百货商店@(121.499149,31.254883), 徐记烟杂店@(121.489968,31.257668), 上海市虹口区伟伟杂货店@(121.499161,31.257195), 上海市虹口区宝贵杂货店@(121.497949,31.261152), 上海市虹口区昆三杂货店@(121.491881,31.254867), 上海市虹口区永祥便利店@(121.496107,31.260773), 国勤果品商店@(121.49916,31.253431), 虹口区荣泰杂货店@(121.498286,31.252573), 快捷健便利店@(121.490928,31.254238), 全民便利@(121.493007,31.260029), 上海市虹口区盛盛烟杂店@(121.498042,31.257223), 喜多便利店@(121.497827,31.253603), 上海市虹口区华业便利店@(121.496843,31.256855), 上海市虹口区龙昌烟杂店@(121.490284,31.252734), 虹口区国安杂货店@(121.500025,31.260621), 上海市虹口区金日杂货店@(121.495369,31.25396), 上海市虹口区小林杂货店@(121.498734,31.257549), 上海市虹口区雷文盛日用杂货商店@(121.499649,31.252349)]"
1042,御河企业公馆,71.0,"[全家便利店(汉口路店)@(121.487982,31.240373), 罗森便利店(云南中路店)@(121.483633,31.239064), 全家便利店(西藏中路店)@(121.480952,31.242464), 全家便利@(121.486533,31.242372), 星火日夜商店(西藏中路店)@(121.48017,31.243942), 华侨商店@(121.48529,31.241015), 全家便利店(新金桥广场店)@(121.479695,31.243316), 罗森便利店(延安东路店)@(121.487469,31.238909), 711便利店(九江路店)@(121.489758,31.24172), 罗森便利店(北京东路店)@(121.488185,31.245606), 全家便利店(北京东路店)@(121.481779,31.244218), 迪亚天天(台湾店)@(121.487216,31.243703), 朝阳日用品商店@(121.488039,31.24453), 好德便利店@(121.48295,31.242697), 快客便利店(云南北路)@(121.484623,31.238934), 快客便利店(宁波店)@(121.48251,31.242347), 群方日用杂货店@(121.487017,31.237726), 良友金伴便利店(浙江中路)@(121.48668,31.237679), 好德便利(汕头店)@(121.486566,31.237563), 罗森便利店(科技京城店)@(121.48555,31.244761), 好德(天津店)@(121.487949,31.243583), 好再来烟杂店@(121.486464,31.242993), 喜廷便利店@(121.482328,31.23774), 好德便利店(NO.162店)@(121.483132,31.245852), 全家便利店(牛庄路店)@(121.481878,31.242906), 好德便利（湖北店）@(121.487619,31.238596), 好德便利(山西店)@(121.488436,31.244102), 可的便利店(汉口路)@(121.488713,31.24066), 可的便利店(天津路店)@(121.489828,31.244112), 好德便利店(天水路)@(121.483061,31.244417), 光明里(NO.177)@(121.48872,31.243041), 良友金伴便利店(渭水坊东北)@(121.483987,31.243183), 喜乐多@(121.486739,31.239845), 圣璐便利店@(121.482142,31.242033), 好德(福建店)@(121.486631,31.242724), 可的便利店(北京东路)@(121.484525,31.245368), 以琳果蔬店@(121.484742,31.242978), 祥记烟杂店@(121.487065,31.244265), 良友金伴便利店(山西南路)@(121.487633,31.245202), 快客@(121.482365,31.243489), 好德便利(北海店)@(121.48865,31.23806), 良友金伴便利店(厦门路)@(121.482646,31.24566), 特价便利店@(121.486571,31.242674), 建昶食品经营部@(121.488827,31.244711), Nd@(121.480338,31.240709), 万超食品商店@(121.486797,31.243547), 吃客@(121.486388,31.238619), 上海昕达商行@(121.486226,31.242634), 崴崴杂货店@(121.481681,31.245079), 瑞龙杂货店@(121.485602,31.244107)]"
1043,沙田大厦,44.0,"[全家便利店(余姚路店)@(121.440817,31.239787), 全家便利店(长寿路NO.5)@(121.444393,31.247376), 全家便利店@(121.439729,31.244133), 全家便利店(新会路店)@(121.445832,31.245861), 喜士多便利店@(121.444066,31.239406), 好德便利(余姚店)@(121.444217,31.241513), 迪亚天天(余姚店)@(121.444141,31.241539), 好德（便利店）@(121.445924,31.245299), 快客(安俊店)@(121.441179,31.241446), 全家便利店(常德路三店)@(121.443009,31.24722), 喜士多便利店(长寿1店)@(121.445421,31.248463), 快客(长寿路店)@(121.440302,31.244582), 快客便利店(新丰小区北)@(121.445907,31.244049), 快客便利店(武长店)@(121.435442,31.239902), 罗森便利店(智慧广场店)@(121.437376,31.23974), 好德便利店@(121.437784,31.243803), 静安百货商店@(121.444302,31.240007), 邻家便利店@(121.436586,31.241872), 快客便利店(长远店)@(121.441034,31.24402), 快客便利店(no.1445)@(121.439693,31.24249), 可的便利店(叶家宅店)@(121.439884,31.242813), 快客便利店@(121.443798,31.241743), 良友金伴便利店(胶州路)@(121.444575,31.243198), 恒笙商务便利店@(121.446095,31.241429), 快客便利店(no.5328)@(121.435889,31.241839), 捷强241@(121.445912,31.245276), 快客(安远一店)@(121.445923,31.244057), 快客便利店(no.5029)@(121.440169,31.244529), 快客便利店(新余店)@(121.441538,31.240047), 良友金伴便利店(安远店)@(121.438523,31.241355), 松鼠便利(长远店)@(121.44099,31.244009), 庆宏调剂商店@(121.441718,31.241528), 光明随心订(胶州社区店)@(121.440827,31.246157), 良友金伴便利店(余姚店)@(121.442134,31.240831), V5便利店@(121.443059,31.246382), 天馥园便利店@(121.443085,31.243933), 神安百货商店@(121.442827,31.241334), 锡全便利店@(121.444135,31.242936), 欣熠杂货店@(121.444523,31.243255), 联华便利华顺店@(121.445104,31.247055), 嘉怡烟杂店@(121.443716,31.240706), 良友NO.567@(121.441341,31.244072), 静存日用品商店@(121.443441,31.241242), 上海牡丹烟店@(121.445953,31.247898)]"
